Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45722560,03/01/2020 01:17:36 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11206,138 GRAHAM AVENUE,GRAHAM AVENUE,BOERUM STREET,JOHNSON AVENUE,BOERUM STREET,JOHNSON AVENUE,,BROOKLYN,GRAHAM AVENUE,,In Progress,,,,01 BROOKLYN,3030710004,BROOKLYN,1000052,196563,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70618267902816,-73.94300555570015,"(40.70618267902816, -73.94300555570015)"
45723308,03/01/2020 01:17:39 AM,03/01/2020 01:34:05 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10462,810 PELHAM PARKWAY,PELHAM PARKWAY,BARNES AVENUE,MATTHEWS AVENUE,BARNES AVENUE,MATTHEWS AVENUE,,BRONX,PELHAM PARKWAY SOUTH,,Closed,,The Police Department reviewed your complaint and provided additional information below.,03/01/2020 06:34:11 AM,11 BRONX,2043220038,BRONX,1022049,251436,PHONE,Unspecified,BRONX,,,,,,,,40.85672766510899,-73.86335843387144,"(40.85672766510899, -73.86335843387144)"
45722592,03/01/2020 01:17:46 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1711 65 STREET,65 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,,BROOKLYN,65 STREET,,In Progress,,,,11 BROOKLYN,3055460080,BROOKLYN,986483,165236,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.620210832736184,-73.99195641930814,"(40.620210832736184, -73.99195641930814)"
45726324,03/01/2020 01:18:06 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,724 PUGSLEY AVENUE,PUGSLEY AVENUE,SEWARD AVENUE,HOMER AVENUE,SEWARD AVENUE,HOMER AVENUE,,BRONX,PUGSLEY AVENUE,,In Progress,,,,09 BRONX,2036070023,BRONX,1024455,238348,PHONE,Unspecified,BRONX,,,,,,,,40.82079432904711,-73.85473933237125,"(40.82079432904711, -73.85473933237125)"
45727082,03/01/2020 01:18:14 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,150 DELANCEY STREET,DELANCEY STREET,SUFFOLK STREET,WILLIAMSBURG BR BIKE AND PED PTH,SUFFOLK STREET,WILLIAMSBURG BR BIKE AND PED PTH,,NEW YORK,DELANCEY STREET,,In Progress,,,,03 MANHATTAN,1003480036,MANHATTAN,988004,200852,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71796827688294,-73.98645772917935,"(40.71796827688294, -73.98645772917935)"
45722572,03/01/2020 01:18:36 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10034,213 NAGLE AVENUE,NAGLE AVENUE,,,,,,NEW YORK,NAGLE AVENUE,,In Progress,,,,12 MANHATTAN,1022160001,MANHATTAN,1005572,253428,PHONE,Unspecified,MANHATTAN,,,,,,,,40.86225027373548,-73.92291561661044,"(40.86225027373548, -73.92291561661044)"
45726611,03/01/2020 01:19:03 AM,03/01/2020 01:48:09 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1058 BROADWAY,BROADWAY,HART STREET,MALCOLM X BOULEVARD,HART STREET,MALCOLM X BOULEVARD,,BROOKLYN,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/01/2020 06:48:15 AM,03 BROOKLYN,3015960042,BROOKLYN,1003203,192472,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69494765593345,-73.9316520877657,"(40.69494765593345, -73.9316520877657)"
45723294,03/01/2020 01:19:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,12 RUSSELL STREET,RUSSELL STREET,MEEKER AVENUE,ENGERT AVENUE,MEEKER AVENUE,ENGERT AVENUE,,BROOKLYN,RUSSELL STREET,,In Progress,,,,01 BROOKLYN,3027280005,BROOKLYN,999846,201993,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7210870960733,-73.94373597414462,"(40.7210870960733, -73.94373597414462)"
45723282,03/01/2020 01:19:49 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374,99-44 62 AVENUE,62 AVENUE,99 STREET,102 STREET,99 STREET,102 STREET,,REGO PARK,62 AVENUE,,In Progress,,,,06 QUEENS,4021070024,QUEENS,1023609,207125,MOBILE,Unspecified,QUEENS,,,,,,,,40.73509935689471,-73.8579788213209,"(40.73509935689471, -73.8579788213209)"
45724073,03/01/2020 01:19:57 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,84 ROSS STREET,ROSS STREET,WYTHE AVENUE,BEDFORD AVENUE,WYTHE AVENUE,BEDFORD AVENUE,,BROOKLYN,ROSS STREET,,In Progress,,,,01 BROOKLYN,3021860001,BROOKLYN,994471,195747,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70395115818085,-73.96313626812037,"(40.70395115818085, -73.96313626812037)"
45721787,03/01/2020 01:20:19 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1247 ELDER AVENUE,ELDER AVENUE,WESTCHESTER AVENUE,EAST  172 STREET,WESTCHESTER AVENUE,EAST  172 STREET,,BRONX,ELDER AVENUE,,In Progress,,,,09 BRONX,2037720049,BRONX,1017606,241620,ONLINE,Unspecified,BRONX,,,,,,,,40.82980354821493,-73.87946846898927,"(40.82980354821493, -73.87946846898927)"
45723618,03/01/2020 01:20:21 AM,03/01/2020 01:58:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2634 DECATUR AVENUE,DECATUR AVENUE,EAST  194 STREET,EAST  195 STREET,EAST  194 STREET,EAST  195 STREET,,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/01/2020 06:58:11 AM,07 BRONX,2032770006,BRONX,1014709,253983,MOBILE,Unspecified,BRONX,,,,,,,,40.86374678281579,-73.88988057478599,"(40.86374678281579, -73.88988057478599)"
45725571,03/01/2020 01:20:27 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,2034 BLEECKER STREET,BLEECKER STREET,FAIRVIEW AVENUE,GRANDVIEW AVENUE,FAIRVIEW AVENUE,GRANDVIEW AVENUE,,RIDGEWOOD,BLEECKER STREET,,In Progress,,,,05 QUEENS,4033830038,QUEENS,1009832,197444,ONLINE,Unspecified,QUEENS,,,,,,,,40.70857794397991,-73.90772785518284,"(40.70857794397991, -73.90772785518284)"
45725489,03/01/2020 01:20:37 AM,,NYPD,New York City Police Department,Animal-Abuse,No Shelter,Residential Building,11221,510 VAN BUREN STREET,VAN BUREN STREET,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,,BROOKLYN,VAN BUREN STREET,,In Progress,,,,03 BROOKLYN,3016170036,BROOKLYN,1004069,191305,PHONE,Unspecified,BROOKLYN,,,,,,,,40.691742614975425,-73.9285325715224,"(40.691742614975425, -73.9285325715224)"
45722596,03/01/2020 01:20:51 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,559 WEST  164 STREET,WEST  164 STREET,ST NICHOLAS AVENUE,BROADWAY,ST NICHOLAS AVENUE,BROADWAY,,NEW YORK,WEST  164 STREET,,In Progress,,,,12 MANHATTAN,1021220100,MANHATTAN,1000658,244596,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.838019554325456,-73.9407025685327,"(40.838019554325456, -73.9407025685327)"
45721708,03/01/2020 01:20:56 AM,,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,11210,716 EAST   23 STREET,EAST   23 STREET,GLENWOOD ROAD,CAMPUS ROAD,GLENWOOD ROAD,CAMPUS ROAD,,BROOKLYN,EAST   23 STREET,,In Progress,,,,14 BROOKLYN,3075500051,BROOKLYN,996801,169804,PHONE,Unspecified,BROOKLYN,,,,,,,,40.632740422921636,-73.95478103901064,"(40.632740422921636, -73.95478103901064)"
45724023,03/01/2020 01:21:07 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,510 FOSTER AVENUE,FOSTER AVENUE,EAST    5 STREET,OCEAN PARKWAY,EAST    5 STREET,OCEAN PARKWAY,,BROOKLYN,FOSTER AVENUE,,In Progress,,,,14 BROOKLYN,3065030001,BROOKLYN,991850,168612,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6294742665094,-73.97261992868012,"(40.6294742665094, -73.97261992868012)"
45724070,03/01/2020 01:21:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,960 SIMPSON STREET,SIMPSON STREET,EAST  163 STREET,FIRE ACCESS LANE,EAST  163 STREET,FIRE ACCESS LANE,,BRONX,SIMPSON STREET,,In Progress,,,,02 BRONX,2027247502,BRONX,1013904,238700,PHONE,Unspecified,BRONX,,,,,,,,40.8218021904984,-73.89285849575087,"(40.8218021904984, -73.89285849575087)"
45721390,03/01/2020 01:21:55 AM,03/01/2020 01:53:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,500 WASHINGTON AVENUE,WASHINGTON AVENUE,GATES AVENUE,FULTON STREET,GATES AVENUE,FULTON STREET,,BROOKLYN,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,03/01/2020 06:53:58 AM,02 BROOKLYN,3019780025,BROOKLYN,993964,188461,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68395334811083,-73.96497535451016,"(40.68395334811083, -73.96497535451016)"
45723293,03/01/2020 01:21:56 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,735 EAST  163 STREET,EAST  163 STREET,TRINITY AVENUE,TINTON AVENUE,TRINITY AVENUE,TINTON AVENUE,,BRONX,EAST  163 STREET,,In Progress,,,,03 BRONX,2026390001,BRONX,1010676,239152,ONLINE,Unspecified,BRONX,,,,,,,,40.823053048745244,-73.90451964429563,"(40.823053048745244, -73.90451964429563)"
45724836,03/01/2020 01:22:05 AM,03/01/2020 01:58:49 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10458,2634 DECATUR AVENUE,DECATUR AVENUE,EAST  194 STREET,EAST  195 STREET,EAST  194 STREET,EAST  195 STREET,,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/01/2020 06:58:52 AM,07 BRONX,2032770006,BRONX,1014709,253983,PHONE,Unspecified,BRONX,,,,,,,,40.86374678281579,-73.88988057478599,"(40.86374678281579, -73.88988057478599)"
45725560,03/01/2020 01:22:25 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11103,30-86 36 STREET,36 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,,ASTORIA,36 STREET,,In Progress,,,,01 QUEENS,4006500080,QUEENS,1006641,217213,MOBILE,Unspecified,QUEENS,,,,,,,,40.76284759583661,-73.91917172449071,"(40.76284759583661, -73.91917172449071)"
45725564,03/01/2020 01:22:43 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,620 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,,NEW YORK,WEST  141 STREET,,In Progress,,,,09 MANHATTAN,1020880043,MANHATTAN,997264,239545,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82416166479311,-73.95297805704422,"(40.82416166479311, -73.95297805704422)"
45726293,03/01/2020 01:23:13 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,502 GRAND STREET,GRAND STREET,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,,BROOKLYN,GRAND STREET,,In Progress,,,,01 BROOKLYN,3027850005,BROOKLYN,997895,198310,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.710981368900434,-73.95078185259723,"(40.710981368900434, -73.95078185259723)"
45723292,03/01/2020 01:23:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,94 EAST    4 STREET,EAST    4 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST    4 STREET,,In Progress,,,,03 MANHATTAN,1004450014,MANHATTAN,987320,203766,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72596676656736,-73.98892387819006,"(40.72596676656736, -73.98892387819006)"
45722586,03/01/2020 01:23:16 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,620 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,,NEW YORK,WEST  141 STREET,,In Progress,,,,09 MANHATTAN,1020880043,MANHATTAN,997264,239545,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82416166479311,-73.95297805704422,"(40.82416166479311, -73.95297805704422)"
45724064,03/01/2020 01:23:48 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10039,159-44 HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,BEND,HARLEM RIVER DRIVE EXIT   23 SB,BEND,HARLEM RIVER DRIVE EXIT   23 SB,,NEW YORK,HARLEM RIVER DRIVE SERVICE RD W,,In Progress,,,,10 MANHATTAN,1021060320,MANHATTAN,1002107,243038,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.833740484994564,-73.93547012757516,"(40.833740484994564, -73.93547012757516)"
45727138,03/01/2020 01:23:55 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10301,850 HOWARD AVENUE,HOWARD AVENUE,BEND,CLOVE ROAD,BEND,CLOVE ROAD,,STATEN ISLAND,HOWARD AVENUE,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,03/01/2020 06:29:14 AM,01 STATEN ISLAND,5006107502,STATEN ISLAND,956868,162496,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.61264807289879,-74.09862266934978,"(40.61264807289879, -74.09862266934978)"
45721819,03/01/2020 01:23:56 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,2840 BAILEY AVENUE,BAILEY AVENUE,WEST KINGSBRIDGE ROAD,WEST  229 STREET,WEST KINGSBRIDGE ROAD,WEST  229 STREET,,BRONX,BAILEY AVENUE,,In Progress,,,,08 BRONX,2032590022,BRONX,1010532,257794,PHONE,Unspecified,BRONX,,,,,,,,40.87422023300874,-73.90496685996638,"(40.87422023300874, -73.90496685996638)"
45722527,03/01/2020 01:24:23 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11360,18-48 CORPORAL KENNEDY STREET,CORPORAL KENNEDY STREET,BEND,23 AVENUE,BEND,23 AVENUE,,BAYSIDE,CORPORAL KENNEDY STREET,,In Progress,,,,07 QUEENS,4058637501,QUEENS,1044090,223697,MOBILE,Unspecified,QUEENS,,,,,,,,40.78047027012342,-73.78392888596152,"(40.78047027012342, -73.78392888596152)"
45722571,03/01/2020 01:25:49 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,330 EAST   19 STREET,EAST   19 STREET,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,,BROOKLYN,EAST   19 STREET,,In Progress,,,,14 BROOKLYN,3051610014,BROOKLYN,995146,173226,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64213527251177,-73.96073817503118,"(40.64213527251177, -73.96073817503118)"
45723265,03/01/2020 01:25:52 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11210,3101 AVENUE I,AVENUE I,EAST   31 STREET,EAST   32 STREET,EAST   31 STREET,EAST   32 STREET,,BROOKLYN,AVENUE I,,In Progress,,,,14 BROOKLYN,3075770006,BROOKLYN,999186,168552,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.629300247816936,-73.9461910923712,"(40.629300247816936, -73.9461910923712)"
45721835,03/01/2020 01:26:30 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2930 WEST   30 STREET,WEST   30 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,,BROOKLYN,WEST   30 STREET,,In Progress,,,,13 BROOKLYN,3070500001,BROOKLYN,985326,148262,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57362084545696,-73.9961267998414,"(40.57362084545696, -73.9961267998414)"
45724782,03/01/2020 01:26:48 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,11375,100-11 METROPOLITAN AVENUE,METROPOLITAN AVENUE,70 AVENUE,70 ROAD,70 AVENUE,70 ROAD,,FOREST HILLS,METROPOLITAN AVENUE,,In Progress,,,,06 QUEENS,4032200061,QUEENS,1025038,198271,PHONE,Unspecified,QUEENS,,,,,,,,40.71079082918712,-73.85287615273296,"(40.71079082918712, -73.85287615273296)"
45724079,03/01/2020 01:27:32 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,1855 MONROE AVENUE,MONROE AVENUE,EAST  176 STREET,MT HOPE PLACE,EAST  176 STREET,MT HOPE PLACE,,BRONX,MONROE AVENUE,,In Progress,,,,05 BRONX,2028010018,BRONX,1010211,248271,ONLINE,Unspecified,BRONX,,,,,,,,40.84808343203669,-73.9061644501481,"(40.84808343203669, -73.9061644501481)"
45724739,03/01/2020 01:27:32 AM,,NYPD,New York City Police Department,Drinking,Underage - Licensed Est,Club/Bar/Restaurant,10002,205 CHRYSTIE STREET,CHRYSTIE STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,,NEW YORK,CHRYSTIE STREET,,In Progress,,,,03 MANHATTAN,1004260025,MANHATTAN,986538,202405,PHONE,Unspecified,MANHATTAN,,,,,,,,40.722231388323586,-73.99174568525189,"(40.722231388323586, -73.99174568525189)"
45724801,03/01/2020 01:27:42 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,233 EAST   12 STREET,EAST   12 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,,NEW YORK,EAST   12 STREET,,In Progress,,,,03 MANHATTAN,1004680045,MANHATTAN,987872,205767,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73145881420975,-73.98693126394657,"(40.73145881420975, -73.98693126394657)"
45727088,03/01/2020 01:28:06 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10003,233 EAST   12 STREET,EAST   12 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,,NEW YORK,EAST   12 STREET,,In Progress,,,,03 MANHATTAN,1004680045,MANHATTAN,987872,205767,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73145881420975,-73.98693126394657,"(40.73145881420975, -73.98693126394657)"
45724771,03/01/2020 01:28:39 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,502 GRAND STREET,GRAND STREET,UNION AVENUE,LORIMER STREET,UNION AVENUE,LORIMER STREET,,BROOKLYN,GRAND STREET,,In Progress,,,,01 BROOKLYN,3027850005,BROOKLYN,997895,198310,PHONE,Unspecified,BROOKLYN,,,,,,,,40.710981368900434,-73.95078185259723,"(40.710981368900434, -73.95078185259723)"
45722533,03/01/2020 01:28:48 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,11209,83 STREET,83 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,,,,,In Progress,,,,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
45726304,03/01/2020 01:29:00 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11433,106-16 159 STREET,159 STREET,TUSKEGEE AIRMEN WAY,107 AVENUE,TUSKEGEE AIRMEN WAY,107 AVENUE,,JAMAICA,159 STREET,,In Progress,,,,12 QUEENS,4101250012,QUEENS,1040771,193734,PHONE,Unspecified,QUEENS,,,,,,,,40.69825134875468,-73.79616488836692,"(40.69825134875468, -73.79616488836692)"
45721836,03/01/2020 01:29:10 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,222 EAST  104 STREET,EAST  104 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,,NEW YORK,EAST  104 STREET,,In Progress,,,,11 MANHATTAN,1016527501,MANHATTAN,999492,227084,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78995610451298,-73.94495618262616,"(40.78995610451298, -73.94495618262616)"
45724066,03/01/2020 01:30:08 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11374,99-44 62 AVENUE,62 AVENUE,99 STREET,102 STREET,99 STREET,102 STREET,,REGO PARK,62 AVENUE,,In Progress,,,,06 QUEENS,4021070024,QUEENS,1023609,207125,MOBILE,Unspecified,QUEENS,,,,,,,,40.73509935689471,-73.8579788213209,"(40.73509935689471, -73.8579788213209)"
45725587,03/01/2020 01:30:17 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10463,5240 BROADWAY,BROADWAY,WEST  225 STREET,WEST  228 STREET,WEST  225 STREET,WEST  228 STREET,,BRONX,BROADWAY,,In Progress,,,,08 BRONX,1022150116,BRONX,1009466,258198,PHONE,Unspecified,BRONX,,,,,,,,40.87533219782904,-73.90881988823,"(40.87533219782904, -73.90881988823)"
45723316,03/01/2020 01:30:54 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,11222,1142 MANHATTAN AVENUE,MANHATTAN AVENUE,BOX STREET,ASH STREET,BOX STREET,ASH STREET,,BROOKLYN,MANHATTAN AVENUE,,In Progress,,,,01 BROOKLYN,3024790001,BROOKLYN,996603,207950,PHONE,Unspecified,BROOKLYN,,,,,,,,40.737442726285494,-73.9554244612676,"(40.737442726285494, -73.9554244612676)"
45726301,03/01/2020 01:30:55 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,,11415,82-70 AUSTIN STREET,AUSTIN STREET,MOWBRAY DRIVE,LEFFERTS BOULEVARD,MOWBRAY DRIVE,LEFFERTS BOULEVARD,,KEW GARDENS,AUSTIN STREET,,In Progress,,,,09 QUEENS,4033370081,QUEENS,1031374,197862,PHONE,Unspecified,QUEENS,,,,,,,,40.70963674601442,-73.83002487902884,"(40.70963674601442, -73.83002487902884)"
45724052,03/01/2020 01:31:30 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10028,330 EAST   85 STREET,EAST   85 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST   85 STREET,,In Progress,,,,08 MANHATTAN,1015470037,MANHATTAN,997715,222298,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7768226954973,-73.95138309854278,"(40.7768226954973, -73.95138309854278)"
45723291,03/01/2020 01:32:04 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10022,340 EAST   55 STREET,EAST   55 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,,NEW YORK,EAST   55 STREET,,In Progress,,,,06 MANHATTAN,1013470035,MANHATTAN,993887,215280,PHONE,Unspecified,MANHATTAN,,,,,,,,40.757565108733914,-73.9652145850173,"(40.757565108733914, -73.9652145850173)"
45722613,03/01/2020 01:32:21 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11379,61-61 69 PLACE,69 PLACE,61 DRIVE,62 AVENUE,61 DRIVE,62 AVENUE,,MIDDLE VILLAGE,69 PLACE,,In Progress,,,,05 QUEENS,4029250055,QUEENS,1015160,201141,MOBILE,Unspecified,QUEENS,,,,,,,,40.718708310104816,-73.8884932471324,"(40.718708310104816, -73.8884932471324)"
45722475,03/01/2020 01:32:26 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11418,123-07 HILLSIDE AVENUE,HILLSIDE AVENUE,123 STREET,124 STREET,123 STREET,124 STREET,,RICHMOND HILL,HILLSIDE AVENUE,,In Progress,,,,09 QUEENS,4092690030,QUEENS,1032000,195205,PHONE,Unspecified,QUEENS,,,,,,,,40.70234056541237,-73.82778575943473,"(40.70234056541237, -73.82778575943473)"
45721818,03/01/2020 01:32:48 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,144 JACKSON STREET,JACKSON STREET,MANHATTAN AVENUE,GRAHAM AVENUE,MANHATTAN AVENUE,GRAHAM AVENUE,,BROOKLYN,JACKSON STREET,,In Progress,,,,01 BROOKLYN,3027490011,BROOKLYN,999366,200347,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71657005593254,-73.94547131492307,"(40.71657005593254, -73.94547131492307)"
45721792,03/01/2020 01:32:49 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11434,170-21 FOCH BOULEVARD,FOCH BOULEVARD,170 STREET,171 STREET,170 STREET,171 STREET,,JAMAICA,FOCH BOULEVARD,,In Progress,,,,12 QUEENS,4123520488,QUEENS,1046165,189420,PHONE,Unspecified,QUEENS,,,,,,,,40.686374358583166,-73.77675190970417,"(40.686374358583166, -73.77675190970417)"
45721809,03/01/2020 01:33:23 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10465,180 DAVIS AVENUE,DAVIS AVENUE,SCHURZ AVENUE,HARDING AVENUE,SCHURZ AVENUE,HARDING AVENUE,,BRONX,DAVIS AVENUE,,In Progress,,,,10 BRONX,2056067501,BRONX,1032878,235621,ONLINE,Unspecified,BRONX,,,,,,,,40.81326714107099,-73.82432686647437,"(40.81326714107099, -73.82432686647437)"
45721722,03/01/2020 01:33:26 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1657 MONTGOMERY AVENUE,MONTGOMERY AVENUE,WEST  175 STREET,WEST  176 STREET,WEST  175 STREET,WEST  176 STREET,,BRONX,MONTGOMERY AVENUE,,In Progress,,,,05 BRONX,2028770313,BRONX,1006392,248568,PHONE,Unspecified,BRONX,,,,,,,,40.84890901166177,-73.91996716521041,"(40.84890901166177, -73.91996716521041)"
45723321,03/01/2020 01:33:49 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11379,61-61 69 PLACE,69 PLACE,61 DRIVE,62 AVENUE,61 DRIVE,62 AVENUE,,MIDDLE VILLAGE,69 PLACE,,In Progress,,,,05 QUEENS,4029250055,QUEENS,1015160,201141,MOBILE,Unspecified,QUEENS,,,,,,,,40.718708310104816,-73.8884932471324,"(40.718708310104816, -73.8884932471324)"
